entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R,mae_1,mfe_1,close_1,mae_2,mfe_2,close_2,mae_3,mfe_3,close_3,mae_4,mfe_4,close_4,mae_5,mfe_5,close_5,mae_6,mfe_6,close_6,mae_7,mfe_7,close_7,mae_8,mfe_8,close_8,mae_change_1_8,mae_change_2_8,mae_change_3_8,mae_change_5_8,mfe_change_1_8,mfe_change_2_8,mfe_change_3_8,mfe_change_5_8,close_change_1_8,close_change_2_8,close_change_3_8,close_change_5_8,mfe_minus_mae_8,mfe_to_mae_8,mae_speed_1_8,mae_speed_3_8,mae_speed_5_8,mfe_speed_1_8,mfe_speed_3_8,mfe_speed_5_8,mae_path_std_8,mfe_path_std_8,close_path_std_8,final_profitable,early_adverse,recovery_group,mae_threshold,strategy_R,strategy_exit_bar,strategy_exit_reason,filter_triggered,mae_crossing_bar
2024-04-02 09:40:00-04:00,2024-04-02 09:59:00-04:00,2024-04-01,1.0,0.4463410564035904,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,19,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,104,18229.0,21,1.14,0.64,-0.64,20,20,LOSS,stop,-1.0444,12,0.44,0.22,-0.02,0.44,0.22,-0.24,0.44,0.22,-0.36,0.61,0.22,-0.47,0.83,0.22,-0.39,0.88,0.22,-0.77,0.88,0.22,-0.55,0.88,0.22,-0.46,0.88,0.22,-0.32,0.88,0.22,-0.66,0.88,0.22,-0.46,0.88,0.22,-0.66,0.88,0.22,-0.69,0.88,0.22,-0.5,0.88,0.22,-0.42,0.88,0.22,-0.21,0.88,0.22,-0.27,0.88,0.22,-0.7,1.04,0.22,-1.0,1.14,0.64,-0.64,0.44,0.22,-0.02,0.44,0.22,-0.24,0.44,0.22,-0.36,0.61,0.22,-0.47,0.83,0.22,-0.39,0.88,0.22,-0.77,0.88,0.22,-0.55,0.88,0.22,-0.46,0.44,0.44,0.44,0.05,0.0,0.0,0.0,0.0,-0.44,-0.22,-0.1,-0.07,-0.66,0.25,0.11,0.088,0.0166666666666666,0.0275,0.0,0.0,0.2138089935299394,0.0,0.2201136070305513,False,True,FAILURE,1.0,1.0,19,mae_filter_exit,True,19.0
2024-04-08 09:38:00-04:00,2024-04-08 09:44:00-04:00,2024-04-07,1.0,0.4758207591912733,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,6,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,105,18264.0,21,1.75,1.05,-1.46,2,18,LOSS,stop,-1.0444,12,0.13,0.89,0.77,0.13,1.05,0.56,0.32,1.05,-0.21,0.68,1.05,-0.68,0.91,1.05,-0.8,1.2,1.05,-0.64,1.2,1.05,-0.85,1.2,1.05,-0.94,1.24,1.05,-0.77,1.41,1.05,-1.38,1.44,1.05,-1.05,1.44,1.05,-0.29,1.44,1.05,-0.4,1.44,1.05,-0.8,1.56,1.05,-1.47,1.64,1.05,-1.32,1.64,1.05,-1.13,1.75,1.05,-1.56,1.75,1.05,-1.27,1.75,1.05,-1.46,0.13,0.89,0.77,0.13,1.05,0.56,0.32,1.05,-0.21,0.68,1.05,-0.68,0.91,1.05,-0.8,1.2,1.05,-0.64,1.2,1.05,-0.85,1.2,1.05,-0.94,1.0699999999999998,1.0699999999999998,0.8799999999999999,0.2899999999999999,0.16,0.0,0.0,0.0,-1.71,-1.5,-0.73,-0.1399999999999999,-0.1499999999999999,0.8750000000000001,0.15,0.176,0.0966666666666666,0.13125,0.0,0.0,0.4758582472003311,0.0565685424949238,0.665012083671095,False,True,FAILURE,1.0,0.64,6,mae_filter_exit,True,6.0
2024-04-15 15:04:00-04:00,2024-04-15 15:24:00-04:00,2024-04-14,0.7590253392175194,0.4126148360238191,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,106,17863.0,21,1.11,0.86,-0.63,13,20,LOSS,stop,-1.0444,12,0.44,0.28,-0.31,0.44,0.28,0.04,0.44,0.28,0.05,0.44,0.28,0.05,0.59,0.28,-0.57,0.61,0.28,-0.29,0.61,0.28,-0.44,0.81,0.28,-0.39,0.81,0.28,-0.31,0.81,0.28,-0.12,0.81,0.28,-0.36,0.81,0.28,-0.13,0.81,0.86,0.71,0.81,0.86,0.72,0.81,0.86,0.75,0.81,0.86,-0.16,0.81,0.86,-0.47,0.81,0.86,-0.48,0.9,0.86,-0.88,1.11,0.86,-0.63,0.44,0.28,-0.31,0.44,0.28,0.04,0.44,0.28,0.05,0.44,0.28,0.05,0.59,0.28,-0.57,0.61,0.28,-0.29,0.61,0.28,-0.44,0.81,0.28,-0.39,0.37,0.37,0.37,0.22,0.0,0.0,0.0,0.0,-0.08,-0.43,-0.44,0.1799999999999999,-0.53,0.345679012345679,0.10125,0.074,0.0733333333333333,0.035,0.0,0.0,0.1334969234530465,0.0,0.2463881954500719,False,True,FAILURE,1.0,0.63,20,mae_filter_exit,True,20.0
2024-04-17 12:23:00-04:00,2024-04-17 12:43:00-04:00,2024-04-16,0.7964290011874449,0.5919742134940013,25.0,1.75,20,36.5,35.39,1.4156,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,107,17674.5,21,0.89,1.65,1.46,20,3,WIN,timeout,1.4156,12,0.29,0.09,-0.03,0.85,0.09,-0.81,0.89,0.09,-0.39,0.89,0.09,-0.47,0.89,0.09,-0.09,0.89,0.09,-0.28,0.89,0.09,-0.06,0.89,0.09,-0.31,0.89,0.09,-0.08,0.89,0.39,-0.06,0.89,0.39,-0.01,0.89,0.48,0.34,0.89,0.58,0.41,0.89,0.63,0.31,0.89,0.63,0.33,0.89,0.63,0.46,0.89,0.78,0.45,0.89,0.78,0.51,0.89,1.32,1.13,0.89,1.65,1.46,0.29,0.09,-0.03,0.85,0.09,-0.81,0.89,0.09,-0.39,0.89,0.09,-0.47,0.89,0.09,-0.09,0.89,0.09,-0.28,0.89,0.09,-0.06,0.89,0.09,-0.31,0.6000000000000001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,0.5,0.08,-0.22,-0.8,0.1011235955056179,0.11125,0.0,0.0,0.01125,0.0,0.0,0.2105774374021517,0.0,0.2596701204000403,True,True,RECOVERY,1.0,1.4156,20,timeout,False,
2024-04-17 12:46:00-04:00,2024-04-17 12:49:00-04:00,2024-04-16,1.0,0.5923255282896239,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,108,17620.75,21,2.58,0.02,-2.49,1,20,LOSS,stop,-1.0444,12,0.81,0.02,-0.74,0.9,0.02,-0.9,1.36,0.02,-1.24,1.43,0.02,-0.91,1.43,0.02,-1.16,1.5,0.02,-1.45,1.52,0.02,-1.17,1.52,0.02,-1.3,1.52,0.02,-1.15,1.52,0.02,-1.05,1.52,0.02,-0.64,1.52,0.02,-1.14,1.52,0.02,-0.91,1.52,0.02,-1.26,1.56,0.02,-1.51,1.84,0.02,-1.29,1.93,0.02,-1.92,2.04,0.02,-1.8,2.23,0.02,-1.82,2.58,0.02,-2.49,0.81,0.02,-0.74,0.9,0.02,-0.9,1.36,0.02,-1.24,1.43,0.02,-0.91,1.43,0.02,-1.16,1.5,0.02,-1.45,1.52,0.02,-1.17,1.52,0.02,-1.3,0.71,0.62,0.1599999999999999,0.09,0.0,0.0,0.0,0.0,-0.56,-0.4,-0.06,-0.1400000000000001,-1.5,0.0131578947368421,0.19,0.0319999999999999,0.03,0.0025,0.0,0.0,0.2862784608433843,0.0,0.2377536239771871,False,True,FAILURE,1.0,1.24,3,mae_filter_exit,True,3.0
2024-04-19 12:07:00-04:00,2024-04-19 12:27:00-04:00,2024-04-18,0.9849371139952336,0.5179741432310422,25.0,1.75,20,34.25,33.14,1.3256,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,109,17260.5,21,0.77,1.66,1.37,17,2,WIN,timeout,1.3256,12,0.6,0.15,-0.53,0.77,0.15,-0.42,0.77,0.21,0.13,0.77,0.62,0.52,0.77,0.69,0.36,0.77,0.89,0.76,0.77,1.5,1.36,0.77,1.5,1.29,0.77,1.5,0.91,0.77,1.5,1.07,0.77,1.5,1.27,0.77,1.5,1.39,0.77,1.5,1.24,0.77,1.5,1.21,0.77,1.5,1.0,0.77,1.55,1.51,0.77,1.66,1.51,0.77,1.66,1.25,0.77,1.66,1.34,0.77,1.66,1.37,0.6,0.15,-0.53,0.77,0.15,-0.42,0.77,0.21,0.13,0.77,0.62,0.52,0.77,0.69,0.36,0.77,0.89,0.76,0.77,1.5,1.36,0.77,1.5,1.29,0.17,0.0,0.0,0.0,1.35,1.35,1.29,0.81,1.82,1.71,1.16,0.93,0.73,1.948051948051948,0.09625,0.0,0.0,0.1875,0.258,0.27,0.0601040764008565,0.5562871175417036,0.7030939278848677,True,True,RECOVERY,1.0,1.3256,20,timeout,False,
2024-04-25 09:31:00-04:00,2024-04-25 09:42:00-04:00,2024-04-24,0.7717479701747733,0.4902334486816912,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,110,17324.5,21,2.29,0.66,-1.29,1,16,LOSS,stop,-1.0444,12,0.29,0.66,0.19,0.29,0.66,0.22,0.37,0.66,0.44,0.84,0.66,-0.82,0.86,0.66,0.23,0.86,0.66,-0.01,0.86,0.66,-0.41,0.86,0.66,-0.4,0.86,0.66,-0.79,0.86,0.66,-0.46,1.47,0.66,-1.28,1.96,0.66,-1.76,2.05,0.66,-1.89,2.1,0.66,-1.99,2.15,0.66,-2.13,2.29,0.66,-1.89,2.29,0.66,-1.24,2.29,0.66,-1.23,2.29,0.66,-1.68,2.29,0.66,-1.29,0.29,0.66,0.19,0.29,0.66,0.22,0.37,0.66,0.44,0.84,0.66,-0.82,0.86,0.66,0.23,0.86,0.66,-0.01,0.86,0.66,-0.41,0.86,0.66,-0.4,0.5700000000000001,0.5700000000000001,0.49,0.0,0.0,0.0,0.0,0.0,-0.5900000000000001,-0.62,-0.8400000000000001,-0.63,-0.1999999999999999,0.7674418604651163,0.1075,0.098,0.0,0.0825,0.0,0.0,0.2803027699776491,0.0,0.4296842694683753,False,True,FAILURE,1.0,1.28,11,mae_filter_exit,True,11.0
2024-04-26 09:31:00-04:00,2024-04-26 09:33:00-04:00,2024-04-25,0.8395850269885285,0.4686758945352983,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,111,17682.0,21,4.2,0.55,-4.12,1,20,LOSS,stop,-1.0444,12,0.23,0.55,0.53,1.46,0.55,-1.17,2.15,0.55,-2.06,2.17,0.55,-2.14,2.29,0.55,-1.42,2.29,0.55,-1.88,2.42,0.55,-2.34,3.3,0.55,-2.89,3.3,0.55,-1.73,3.3,0.55,-1.4,3.3,0.55,-1.55,3.3,0.55,-1.55,3.3,0.55,-2.09,3.3,0.55,-2.37,3.3,0.55,-2.23,3.3,0.55,-2.53,3.3,0.55,-2.08,3.3,0.55,-3.12,4.07,0.55,-4.02,4.2,0.55,-4.12,0.23,0.55,0.53,1.46,0.55,-1.17,2.15,0.55,-2.06,2.17,0.55,-2.14,2.29,0.55,-1.42,2.29,0.55,-1.88,2.42,0.55,-2.34,3.3,0.55,-2.89,3.07,1.84,1.15,1.0099999999999998,0.0,0.0,0.0,0.0,-3.42,-1.7200000000000002,-0.8300000000000001,-1.4700000000000002,-2.75,0.1666666666666666,0.4125,0.2299999999999999,0.3366666666666666,0.06875,0.0,0.0,0.8862833713241574,0.0,1.0355735126006265,False,True,FAILURE,1.0,1.17,2,mae_filter_exit,True,2.0
2024-04-29 09:43:00-04:00,2024-04-29 09:47:00-04:00,2024-04-28,0.9645947757035798,0.5998875792654008,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,112,17835.0,21,2.11,0.25,-1.57,11,17,LOSS,stop,-1.0444,12,0.44,0.01,-0.43,0.67,0.01,-0.64,0.97,0.01,-0.84,1.17,0.01,-1.16,1.24,0.01,-0.99,1.38,0.01,-1.25,1.38,0.01,-0.99,1.38,0.01,-0.38,1.38,0.01,-0.31,1.38,0.06,-0.11,1.38,0.25,0.05,1.38,0.25,-0.05,1.38,0.25,-0.66,1.38,0.25,-0.75,1.38,0.25,-0.98,1.38,0.25,-1.28,2.11,0.25,-1.84,2.11,0.25,-1.39,2.11,0.25,-1.39,2.11,0.25,-1.57,0.44,0.01,-0.43,0.67,0.01,-0.64,0.97,0.01,-0.84,1.17,0.01,-1.16,1.24,0.01,-0.99,1.38,0.01,-1.25,1.38,0.01,-0.99,1.38,0.01,-0.38,0.94,0.7099999999999999,0.4099999999999999,0.1399999999999999,0.0,0.0,0.0,0.0,0.0499999999999999,0.26,0.4599999999999999,0.61,-1.37,0.0072463768115942,0.1725,0.0819999999999999,0.0466666666666666,0.00125,0.0,0.0,0.3572689063276727,0.0,0.324037034920393,False,True,FAILURE,1.0,1.16,4,mae_filter_exit,True,4.0
2024-05-01 11:18:00-04:00,2024-05-01 11:22:00-04:00,2024-04-30,1.0,0.4026462786980274,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,113,17418.0,21,2.02,0.23,-1.76,1,20,LOSS,stop,-1.0444,12,0.17,0.23,-0.11,0.39,0.23,-0.08,0.62,0.23,-0.55,1.1,0.23,-0.98,1.17,0.23,-0.99,1.17,0.23,-0.87,1.17,0.23,-0.88,1.17,0.23,-1.05,1.43,0.23,-1.27,1.43,0.23,-1.27,1.43,0.23,-1.34,1.56,0.23,-1.38,1.56,0.23,-1.31,1.57,0.23,-1.49,1.57,0.23,-1.48,1.85,0.23,-1.75,1.89,0.23,-1.73,1.89,0.23,-1.64,1.89,0.23,-1.73,2.02,0.23,-1.76,0.17,0.23,-0.11,0.39,0.23,-0.08,0.62,0.23,-0.55,1.1,0.23,-0.98,1.17,0.23,-0.99,1.17,0.23,-0.87,1.17,0.23,-0.88,1.17,0.23,-1.05,1.0,0.7799999999999999,0.5499999999999999,0.0,0.0,0.0,0.0,0.0,-0.94,-0.97,-0.5,-0.06,-0.94,0.1965811965811966,0.14625,0.1099999999999999,0.0,0.02875,0.0,0.0,0.4133141316584413,0.0,0.3964642841056791,False,True,FAILURE,1.0,0.98,4,mae_filter_exit,True,4.0
2024-07-11 11:03:00-04:00,2024-07-11 11:07:00-04:00,2024-07-10,0.7879223915264038,0.5444017987317535,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,13,2024-05-06 09:30:00-04:00,2024-08-06 09:30:00-04:00,114,20594.0,21,2.17,1.47,1.46,20,7,LOSS,stop,-1.0444,13,0.36,0.21,-0.02,0.47,0.21,-0.42,0.47,0.21,-0.34,1.1,0.21,-0.94,1.42,0.21,-1.4,1.99,0.21,-1.96,2.17,0.21,-2.07,2.17,0.21,-1.72,2.17,0.21,-0.61,2.17,0.21,-0.19,2.17,0.21,-1.22,2.17,0.21,-0.8,2.17,0.21,-0.86,2.17,0.21,-0.61,2.17,0.21,-0.68,2.17,0.21,-0.55,2.17,0.21,-0.54,2.17,0.21,-0.13,2.17,0.55,0.54,2.17,1.47,1.46,0.36,0.21,-0.02,0.47,0.21,-0.42,0.47,0.21,-0.34,1.1,0.21,-0.94,1.42,0.21,-1.4,1.99,0.21,-1.96,2.17,0.21,-2.07,2.17,0.21,-1.72,1.81,1.7,1.7,0.75,0.0,0.0,0.0,0.0,-1.7,-1.3,-1.38,-0.32,-1.96,0.0967741935483871,0.27125,0.3399999999999999,0.25,0.02625,0.0,0.0,0.7835712657897995,0.0,0.7915885926414049,False,True,FAILURE,1.0,0.94,4,mae_filter_exit,True,4.0
2024-08-20 13:00:00-04:00,2024-08-20 13:06:00-04:00,2024-08-19,0.9957188243793724,0.5186007358532865,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,6,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,115,19751.5,21,1.52,0.01,-0.77,1,10,LOSS,stop,-1.0444,14,0.71,0.01,-0.38,0.71,0.01,-0.44,0.71,0.01,-0.15,0.71,0.01,-0.5,0.71,0.01,-0.3,1.03,0.01,-0.93,1.32,0.01,-1.14,1.32,0.01,-0.98,1.4,0.01,-1.34,1.52,0.01,-1.2,1.52,0.01,-1.14,1.52,0.01,-1.25,1.52,0.01,-1.17,1.52,0.01,-0.99,1.52,0.01,-0.79,1.52,0.01,-0.64,1.52,0.01,-1.09,1.52,0.01,-1.03,1.52,0.01,-0.99,1.52,0.01,-0.77,0.71,0.01,-0.38,0.71,0.01,-0.44,0.71,0.01,-0.15,0.71,0.01,-0.5,0.71,0.01,-0.3,1.03,0.01,-0.93,1.32,0.01,-1.14,1.32,0.01,-0.98,0.6100000000000001,0.6100000000000001,0.6100000000000001,0.6100000000000001,0.0,0.0,0.0,0.0,-0.6,-0.54,-0.83,-0.6799999999999999,-1.31,0.0075757575757575,0.165,0.122,0.2033333333333333,0.00125,0.0,0.0,0.2803441762242568,0.0,0.3627966766267692,False,True,FAILURE,1.0,0.93,6,mae_filter_exit,True,6.0
2024-08-27 11:33:00-04:00,2024-08-27 11:53:00-04:00,2024-08-26,1.0,0.5623826876667648,25.0,1.75,20,4.25,3.14,0.1256,timeout,20,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,116,19586.75,21,0.98,0.29,0.17,1,13,WIN,timeout,0.1256,14,0.41,0.29,-0.4,0.71,0.29,-0.53,0.76,0.29,-0.73,0.81,0.29,-0.56,0.95,0.29,-0.75,0.95,0.29,-0.6,0.95,0.29,-0.15,0.95,0.29,-0.48,0.95,0.29,-0.46,0.95,0.29,-0.65,0.95,0.29,-0.67,0.95,0.29,-0.55,0.98,0.29,-0.82,0.98,0.29,-0.63,0.98,0.29,-0.47,0.98,0.29,-0.51,0.98,0.29,-0.61,0.98,0.29,-0.48,0.98,0.29,-0.06,0.98,0.29,0.17,0.41,0.29,-0.4,0.71,0.29,-0.53,0.76,0.29,-0.73,0.81,0.29,-0.56,0.95,0.29,-0.75,0.95,0.29,-0.6,0.95,0.29,-0.15,0.95,0.29,-0.48,0.54,0.24,0.1899999999999999,0.0,0.0,0.0,0.0,0.0,-0.0799999999999999,0.05,0.25,0.27,-0.6599999999999999,0.3052631578947368,0.11875,0.0379999999999999,0.0,0.03625,0.0,0.0,0.1893173827955885,0.0,0.1919077159172382,True,True,RECOVERY,1.0,0.1256,20,timeout,False,
2024-09-18 11:47:00-04:00,2024-09-18 11:55:00-04:00,2024-09-17,1.0,0.4886039447714415,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,8,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,117,19589.25,21,1.0,0.23,-0.69,13,8,LOSS,stop,-1.0444,14,0.61,0.06,-0.37,0.61,0.06,-0.41,0.86,0.06,-0.79,0.86,0.06,-0.19,0.86,0.06,-0.44,0.86,0.06,-0.63,0.86,0.06,-0.68,1.0,0.06,-0.92,1.0,0.06,-0.76,1.0,0.06,-0.72,1.0,0.06,-0.7,1.0,0.06,-0.32,1.0,0.23,-0.48,1.0,0.23,-0.53,1.0,0.23,-0.19,1.0,0.23,0.0,1.0,0.23,0.02,1.0,0.23,-0.11,1.0,0.23,-0.49,1.0,0.23,-0.69,0.61,0.06,-0.37,0.61,0.06,-0.41,0.86,0.06,-0.79,0.86,0.06,-0.19,0.86,0.06,-0.44,0.86,0.06,-0.63,0.86,0.06,-0.68,1.0,0.06,-0.92,0.39,0.39,0.14,0.14,0.0,0.0,0.0,0.0,-0.55,-0.51,-0.13,-0.48,-0.94,0.06,0.125,0.028,0.0466666666666666,0.0075,0.0,0.0,0.1354358045084723,0.0,0.2424245096048311,False,True,FAILURE,1.0,0.92,8,mae_filter_exit,True,8.0
2024-09-19 14:16:00-04:00,2024-09-19 14:28:00-04:00,2024-09-18,0.9595531322317736,0.4378327054696669,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,118,20129.0,21,1.08,0.51,-0.71,2,13,LOSS,stop,-1.0444,14,0.25,0.16,-0.23,0.27,0.51,0.32,0.38,0.51,-0.32,0.62,0.51,-0.21,0.62,0.51,-0.32,0.85,0.51,-0.75,0.91,0.51,-0.83,0.94,0.51,-0.87,0.94,0.51,-0.31,0.94,0.51,-0.54,0.94,0.51,-0.65,1.04,0.51,-0.92,1.08,0.51,-0.93,1.08,0.51,-0.88,1.08,0.51,-0.77,1.08,0.51,-0.71,1.08,0.51,-0.28,1.08,0.51,-0.36,1.08,0.51,-0.68,1.08,0.51,-0.71,0.25,0.16,-0.23,0.27,0.51,0.32,0.38,0.51,-0.32,0.62,0.51,-0.21,0.62,0.51,-0.32,0.85,0.51,-0.75,0.91,0.51,-0.83,0.94,0.51,-0.87,0.69,0.6699999999999999,0.5599999999999999,0.3199999999999999,0.35,0.0,0.0,0.0,-0.64,-1.19,-0.55,-0.55,-0.4299999999999999,0.5425531914893618,0.1175,0.1119999999999999,0.1066666666666666,0.06375,0.0,0.0,0.2814757030874448,0.1237436867076458,0.4008005382089343,False,True,FAILURE,1.0,0.92,12,mae_filter_exit,True,12.0
2024-09-23 09:32:00-04:00,2024-09-23 09:45:00-04:00,2024-09-22,0.8116666243643076,0.4817025728490358,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,119,20041.75,21,2.57,0.4,-1.83,3,18,LOSS,stop,-1.0444,14,0.83,0.26,-0.83,0.93,0.26,-0.44,0.93,0.4,0.25,0.93,0.4,-0.27,0.93,0.4,-0.53,0.99,0.4,-0.58,0.99,0.4,-0.35,0.99,0.4,-0.51,0.99,0.4,-0.17,0.99,0.4,-0.38,0.99,0.4,-0.61,0.99,0.4,-0.86,1.49,0.4,-0.89,1.49,0.4,-0.24,1.49,0.4,-0.96,1.85,0.4,-1.62,2.37,0.4,-2.34,2.57,0.4,-2.11,2.57,0.4,-1.08,2.57,0.4,-1.83,0.83,0.26,-0.83,0.93,0.26,-0.44,0.93,0.4,0.25,0.93,0.4,-0.27,0.93,0.4,-0.53,0.99,0.4,-0.58,0.99,0.4,-0.35,0.99,0.4,-0.51,0.16,0.0599999999999999,0.0599999999999999,0.0599999999999999,0.14,0.14,0.0,0.0,0.3199999999999999,-0.07,-0.76,0.02,-0.59,0.4040404040404041,0.12375,0.0119999999999999,0.0199999999999999,0.05,0.0,0.0,0.0534522483824848,0.0648074069840786,0.3138129561196787,False,True,FAILURE,1.0,0.89,13,mae_filter_exit,True,13.0
2024-09-27 09:36:00-04:00,2024-09-27 09:38:00-04:00,2024-09-26,0.8906587824648646,0.5374718120716864,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,120,20320.5,21,1.67,0.41,-0.21,1,13,LOSS,stop,-1.0444,14,0.53,0.41,-0.5,1.03,0.41,-0.99,1.11,0.41,-0.31,1.11,0.41,-0.22,1.11,0.41,-0.53,1.11,0.41,-0.51,1.11,0.41,-0.25,1.11,0.41,-0.23,1.11,0.41,-0.69,1.28,0.41,-0.86,1.28,0.41,-0.92,1.43,0.41,-0.99,1.67,0.41,-1.55,1.67,0.41,-1.44,1.67,0.41,-1.0,1.67,0.41,-1.14,1.67,0.41,-1.16,1.67,0.41,-0.84,1.67,0.41,-0.86,1.67,0.41,-0.21,0.53,0.41,-0.5,1.03,0.41,-0.99,1.11,0.41,-0.31,1.11,0.41,-0.22,1.11,0.41,-0.53,1.11,0.41,-0.51,1.11,0.41,-0.25,1.11,0.41,-0.23,0.5800000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.76,0.0799999999999999,0.3,-0.7000000000000002,0.3693693693693693,0.13875,0.0,0.0,0.05125,0.0,0.0,0.2029602353734769,0.0,0.2576126660595044,False,True,FAILURE,1.0,0.99,2,mae_filter_exit,True,2.0
2024-10-02 12:59:00-04:00,2024-10-02 13:01:00-04:00,2024-10-01,1.0,0.4769375491777696,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,14,2024-08-06 09:30:00-04:00,2024-11-06 09:30:00-05:00,121,19980.25,21,1.1,0.31,-0.66,12,2,LOSS,stop,-1.0444,14,0.98,0.23,-0.87,1.1,0.23,-0.92,1.1,0.23,-0.79,1.1,0.23,-0.87,1.1,0.23,-0.84,1.1,0.23,-0.55,1.1,0.23,-0.5,1.1,0.23,-0.5,1.1,0.23,-0.6,1.1,0.23,-0.32,1.1,0.23,-0.29,1.1,0.31,0.14,1.1,0.31,-0.31,1.1,0.31,-0.34,1.1,0.31,-0.58,1.1,0.31,-0.47,1.1,0.31,-0.66,1.1,0.31,-0.39,1.1,0.31,-0.48,1.1,0.31,-0.66,0.98,0.23,-0.87,1.1,0.23,-0.92,1.1,0.23,-0.79,1.1,0.23,-0.87,1.1,0.23,-0.84,1.1,0.23,-0.55,1.1,0.23,-0.5,1.1,0.23,-0.5,0.1200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.42,0.29,0.3399999999999999,-0.8700000000000001,0.209090909090909,0.1375,0.0,0.0,0.02875,0.0,0.0,0.0424264068711928,0.0,0.1809498746693601,False,True,FAILURE,1.0,0.92,2,mae_filter_exit,True,2.0
